valid;avgcosts;avgcosts1;avgcosts12;avgcosts2;goodorder;goodorder1;goodorder12;goodorder2;isbdcount;isbdcount1;isbdcount12;isbdcount2;matchcount;matchcount1;matchcount12;matchcount2;matchrate;matchrate1;matchrate12;matchrate2;
0.0;3.14315227819026;3.16026192205555;3.11767808252669;2.96153733758752;0.40267837054263;0.448179876857091;0.453694911573309;0.40054187509751;50.0;41.0;46.0;5.0;16.0;11.0;14.0;3.0;0.32;0.268292682926829;0.304347826086957;0.6;
1.0;2.01556647020505;1.22432328303417;1.9988789886456;2.0488503244915;0.701864352136485;0.921196046875006;0.751863550917257;0.736208539075318;47.0;2.0;31.0;29.0;43.0;2.0;33.0;31.0;0.914893617021277;1.0;1.06451612903226;1.06896551724138;
1.0;2.19316164612853;1.32176831336167;2.02079372400372;2.21143701781519;0.640860777650003;0.917696936029243;0.713869305062857;0.675769546926477;44.0;2.0;33.0;31.0;16.0;3.0;14.0;11.0;0.363636363636364;1.5;0.424242424242424;0.354838709677419;
0.0;3.08579078563715;3.35369301241432;3.35369301241432;3.5;0.545243779892034;0.3;0.3;-0.0;12.0;2.0;3.0;1.0;10.0;1.0;1.0;0.0;0.833333333333333;0.5;0.333333333333333;0.0;
0.0;2.54566490833859;2.6861218347384;2.27482386140499;1.86352588807157;0.770514959137016;0.3;0.778500861214041;0.3;11.0;2.0;5.0;3.0;7.0;2.0;4.0;2.0;0.636363636363636;1.0;0.8;0.666666666666667;
1.0;2.73976281673252;3.5;2.69156447765949;2.69156447765949;0.500477890751911;-0.0;0.498717963217697;0.498717963217697;32.0;2.0;25.0;25.0;30.0;0.0;22.0;22.0;0.9375;0.0;0.88;0.88;
0.0;2.12958434778948;3.5;2.1229212290656;2.1229212290656;0.653527682581782;-0.0;0.61203974842907;0.61203974842907;69.0;3.0;52.0;50.0;58.0;0.0;37.0;37.0;0.840579710144927;0.0;0.711538461538462;0.74;
0.0;2.96163786860177;2.96163786860177;3.5;3.5;0.480480617740244;0.480480617740244;0.3;0.3;12.0;12.0;0.0;0.0;11.0;11.0;0.0;0.0;0.916666666666667;0.916666666666667;0.0;0.0;
0.0;3.17499780372017;3.19432826575177;3.14976920056404;3.12996517159172;0.353981749064767;0.64468356913915;0.355955144667827;0.351058750179113;25.0;3.0;21.0;19.0;15.0;4.0;13.0;9.0;0.6;1.33333333333333;0.619047619047619;0.473684210526316;
1.0;2.66254670073323;3.3233478834068;2.68795887977176;2.68795887977176;0.574116046441214;0.3;0.557630275881721;0.53979092665377;58.0;2.0;37.0;37.0;37.0;1.0;25.0;25.0;0.637931034482759;0.5;0.675675675675676;0.675675675675676;
1.0;2.47616528083441;1.68382222117558;2.45646087204568;2.48455682298641;0.603977232138109;0.3;0.603670537642439;0.59425807169249;72.0;2.0;60.0;59.0;66.0;2.0;57.0;55.0;0.916666666666667;1.0;0.95;0.932203389830508;
1.0;2.21140736593204;0.458478857424286;1.9800799094157;2.10180799357502;0.61486071966137;0.3;0.679755118960245;0.668538748757461;67.0;2.0;36.0;34.0;44.0;2.0;27.0;25.0;0.656716417910448;1.0;0.75;0.735294117647059;
1.0;2.93281528805056;2.96344093384418;2.93281528805056;2.93281528805056;0.437479314882745;0.72801392568917;0.437479314882745;0.372772540903881;16.0;3.0;16.0;16.0;11.0;3.0;11.0;11.0;0.6875;1.0;0.6875;0.6875;
0.0;3.08125240349997;3.46833677362339;3.20371846089253;3.20371846089253;0.444930242410187;0.3;0.344718199525969;0.236464764584539;42.0;3.0;34.0;34.0;6.0;1.0;3.0;3.0;0.142857142857143;0.333333333333333;0.0882352941176471;0.0882352941176471;
1.0;1.43586416087696;2.42563979794166;1.37045721251337;1.37045721251337;0.749991148467345;0.744902812693485;0.811371925746144;0.817593656875705;24.0;3.0;20.0;20.0;24.0;3.0;22.0;22.0;1.0;1.0;1.1;1.1;
0.0;2.56526177999133;3.5;3.01947804509784;3.01947804509784;0.533294168676839;-0.0;0.544384442332513;0.544384442332513;41.0;3.0;15.0;13.0;24.0;0.0;7.0;7.0;0.585365853658537;0.0;0.466666666666667;0.538461538461538;
0.0;2.75354033664169;2.61775053156636;2.75196966724708;2.88618880292779;0.396037343995972;0.3;0.418679746307762;0.0505791235293912;10.0;2.0;4.0;2.0;7.0;2.0;4.0;2.0;0.7;1.0;1.0;1.0;
0.0;3.15621361013305;3.25076588996858;3.23782241382991;3.19444232378114;0.324491009460808;0.3;0.361599372569429;0.260817905758738;26.0;2.0;11.0;11.0;14.0;2.0;7.0;6.0;0.538461538461538;1.0;0.636363636363636;0.545454545454545;
1.0;2.73969224573731;1.87837576251726;2.68113948856405;2.65504514858676;0.678582126601506;0.3;0.709328194542438;0.697248364769857;23.0;2.0;18.0;18.0;34.0;2.0;26.0;25.0;1.47826086956522;1.0;1.44444444444444;1.38888888888889;
0.0;2.51855575117295;2.62304550134066;2.54685264384646;2.19929092179006;0.585962128269088;0.522032947643649;0.631802728210675;0.755870837532349;37.0;28.0;32.0;6.0;40.0;29.0;37.0;9.0;1.08108108108108;1.03571428571429;1.15625;1.5;
1.0;1.43395608520798;2.04358429955056;1.43231906384158;1.43231906384158;0.750225756954229;0.791110263005919;0.770215094298384;0.761880549563807;16.0;2.0;12.0;12.0;19.0;2.0;15.0;15.0;1.1875;1.0;1.25;1.25;
0.0;3.06807699423882;3.5;3.05824105794715;3.05824105794715;0.532398537965116;-0.0;0.540360488217905;0.540360488217905;36.0;2.0;32.0;31.0;23.0;0.0;20.0;20.0;0.638888888888889;0.0;0.625;0.645161290322581;
1.0;2.77842902684567;3.3930951724342;2.77842902684567;2.77842902684567;0.688196290233991;0.3;0.688196290233991;0.693625652829122;25.0;3.0;25.0;25.0;20.0;2.0;20.0;20.0;0.8;0.666666666666667;0.8;0.8;
1.0;0.96339063217136;0.983230356953849;0.96339063217136;1.04063976349944;0.841439586415403;0.915928702408232;0.841439586415403;0.821235953497188;12.0;2.0;12.0;11.0;13.0;4.0;13.0;11.0;1.08333333333333;2.0;1.08333333333333;1.0;
1.0;2.64836063086879;2.62317128191889;2.63774989378873;2.64593847384625;0.645722327830342;0.651577528954625;0.623469960162741;0.127998039298849;89.0;64.0;70.0;7.0;114.0;86.0;90.0;4.0;1.28089887640449;1.34375;1.28571428571429;0.571428571428571;
0.0;2.98177356862861;3.29799149831745;2.98177356862861;2.92907058034714;0.297477758973885;0.3;0.297477758973885;0.330428014442372;25.0;2.0;25.0;23.0;14.0;2.0;14.0;12.0;0.56;1.0;0.56;0.521739130434783;
1.0;0.88892129334597;0.72350478244033;0.88892129334597;0.88892129334597;0.879367218614701;0.494481492551501;0.879367218614701;0.928831533600649;15.0;3.0;15.0;15.0;26.0;5.0;26.0;26.0;1.73333333333333;1.66666666666667;1.73333333333333;1.73333333333333;
1.0;2.69345000305598;2.9683678192501;2.9683678192501;3.5;0.451263553611631;0.677694173287743;0.677694173287743;-0.0;19.0;2.0;5.0;3.0;17.0;3.0;3.0;0.0;0.894736842105263;1.5;0.6;0.0;
1.0;1.81445199441318;2.5708274737792;1.70166790595648;1.67089861159671;0.842357378459753;0.738475117328998;0.849147568375385;0.853476070573311;34.0;4.0;31.0;28.0;74.0;3.0;58.0;57.0;2.17647058823529;0.75;1.87096774193548;2.03571428571429;
0.0;2.83948408091155;3.22317842310775;3.22317842310775;3.5;0.502209212736844;0.3;0.3;-0.0;41.0;2.0;6.0;4.0;17.0;1.0;1.0;0.0;0.414634146341463;0.5;0.166666666666667;0.0;
1.0;1.56900604654329;2.90967790572024;2.04496411493739;1.39642877185025;0.786250468979212;0.660277179517211;0.815522487202657;0.860634330573346;10.0;2.0;6.0;4.0;10.0;3.0;7.0;4.0;1.0;1.5;1.16666666666667;1.0;
1.0;1.88776296052171;2.95222948193968;1.84769752145275;1.47952020129044;0.756072286343119;0.3;0.887204798922975;0.917962850816872;42.0;2.0;5.0;3.0;66.0;2.0;8.0;6.0;1.57142857142857;1.0;1.6;2.0;
0.0;3.30919891000025;3.44626958583034;3.30919891000025;3.30919891000025;0.415325060258279;0.636834934805339;0.415325060258279;0.341087155482854;10.0;2.0;10.0;10.0;8.0;2.0;8.0;8.0;0.8;1.0;0.8;0.8;
0.0;3.04954368428048;2.90162677791436;3.07310404172401;3.09115428001976;0.544657432312944;0.3;0.569170385789588;0.55988540288337;32.0;2.0;30.0;28.0;23.0;2.0;21.0;19.0;0.71875;1.0;0.7;0.678571428571429;
1.0;2.36354009531012;3.5;2.25324913717712;2.25324913717712;0.503097784580896;-0.0;0.525918390216889;0.525918390216889;23.0;3.0;19.0;17.0;15.0;0.0;12.0;12.0;0.652173913043478;0.0;0.631578947368421;0.705882352941177;
1.0;2.19264338096137;3.5;0.682390926909082;0.682390926909082;0.63880480557855;-0.0;0.913626716322032;0.913626716322032;36.0;2.0;5.0;3.0;18.0;0.0;3.0;3.0;0.5;0.0;0.6;1.0;
1.0;2.43380839374879;2.37795462429266;2.46282842338691;2.41856017356768;0.572088910713521;0.824357221838808;0.603503649635258;0.576846879197744;33.0;3.0;23.0;22.0;23.0;4.0;17.0;15.0;0.696969696969697;1.33333333333333;0.739130434782609;0.681818181818182;
0.0;3.26253424616947;3.5;3.23808882496685;3.23808882496685;0.271673492867538;-0.0;0.0966050871287886;0.0966050871287886;25.0;2.0;21.0;19.0;4.0;0.0;3.0;3.0;0.16;0.0;0.142857142857143;0.157894736842105;
0.0;2.69059102272206;3.13845072504664;3.2031401948634;3.17641740888663;0.451258322804505;0.656604751978181;0.474982766403602;0.412678582415561;54.0;4.0;34.0;31.0;18.0;3.0;10.0;7.0;0.333333333333333;0.75;0.294117647058824;0.225806451612903;
1.0;2.83947941444253;2.84150148313632;2.93348283539963;2.88575228170349;0.553880008671;0.703171714839901;0.551346531670736;0.367761343848735;23.0;11.0;16.0;6.0;14.0;7.0;10.0;4.0;0.608695652173913;0.636363636363636;0.625;0.666666666666667;
1.0;1.68387031113603;0.261272063001048;1.68387031113603;1.68387031113603;0.698130957790121;0.3;0.698130957790121;0.682549864844704;21.0;3.0;21.0;21.0;20.0;2.0;20.0;20.0;0.952380952380952;0.666666666666667;0.952380952380952;0.952380952380952;
1.0;2.64094662792291;2.7753768892501;2.65525529754218;2.58530344733255;0.538835746999725;0.648971961812948;0.581542596846408;0.547251593804792;31.0;4.0;27.0;25.0;25.0;5.0;23.0;21.0;0.806451612903226;1.25;0.851851851851852;0.84;
1.0;0.777529098632018;1.01504033165162;0.777529098632018;0.777529098632018;0.492679984795636;0.3;0.492679984795636;0.0405460431263727;3.0;2.0;3.0;3.0;3.0;2.0;3.0;3.0;1.0;1.0;1.0;1.0;
0.0;3.14424359175231;3.13552887631121;3.14424359175231;3.48411749395517;0.486956941725288;0.481392008135254;0.486956941725288;0.3;64.0;60.0;64.0;4.0;40.0;39.0;40.0;1.0;0.625;0.65;0.625;0.25;
1.0;2.80426478162541;1.9164429808722;2.80426478162541;2.80426478162541;0.586779819798029;0.3;0.586779819798029;0.575443440016735;32.0;3.0;32.0;30.0;15.0;1.0;15.0;15.0;0.46875;0.333333333333333;0.46875;0.5;
0.0;2.53696632371231;2.79800124617597;3.03779830689612;3.27759536761626;0.448909878800488;0.3;0.678700927093473;0.3;14.0;2.0;5.0;3.0;7.0;1.0;2.0;1.0;0.5;0.5;0.4;0.333333333333333;
0.0;2.88588770043648;3.17249836301081;3.05971224986574;3.01459780460771;0.573475129069195;0.3;0.415861230980405;0.326110295399055;65.0;2.0;19.0;17.0;41.0;2.0;7.0;5.0;0.630769230769231;1.0;0.368421052631579;0.294117647058824;
1.0;1.11754395892788;1.10473126302824;1.11754395892788;1.11754395892788;0.824999803539257;0.946754204511715;0.824999803539257;0.805235809247481;18.0;3.0;18.0;18.0;24.0;4.0;24.0;24.0;1.33333333333333;1.33333333333333;1.33333333333333;1.33333333333333;
0.0;3.30831422067976;3.5;3.40413843019483;3.40413843019483;0.632744291118664;-0.0;0.62367158315445;0.62367158315445;16.0;2.0;13.0;13.0;4.0;0.0;3.0;3.0;0.25;0.0;0.230769230769231;0.230769230769231;
0.0;2.93044286292055;1.59914142074158;2.12398056968332;2.64881971862506;0.552477459854798;0.3;0.066825970694477;0.3;48.0;2.0;4.0;2.0;34.0;2.0;4.0;2.0;0.708333333333333;1.0;1.0;1.0;
0.0;3.03009849052075;2.99332391235925;3.03009849052075;3.06562236362843;0.543440585160451;0.662013858677749;0.543440585160451;0.576625125182232;20.0;4.0;20.0;19.0;15.0;2.0;15.0;14.0;0.75;0.5;0.75;0.736842105263158;
0.0;3.14491519344166;2.96233667823423;2.96233667823423;3.5;0.427326344707454;0.3;0.3;-0.0;18.0;2.0;5.0;3.0;13.0;2.0;2.0;0.0;0.722222222222222;1.0;0.4;0.0;
0.0;2.83084923688759;3.5;2.85563622163012;2.85563622163012;0.534363892124593;-0.0;0.538739956146689;0.538739956146689;34.0;2.0;31.0;29.0;28.0;0.0;24.0;24.0;0.823529411764706;0.0;0.774193548387097;0.827586206896552;
1.0;1.93841106345339;2.71541295005886;1.93841106345339;1.93841106345339;0.606295380296301;0.0405460431263727;0.606295380296301;0.674969731683275;14.0;2.0;14.0;14.0;10.0;2.0;10.0;10.0;0.714285714285714;1.0;0.714285714285714;0.714285714285714;
1.0;2.74867230750904;3.07802239717757;2.64730216394431;2.64730216394431;0.602211137805509;0.384327624888375;0.578904897414859;0.59134253475301;41.0;3.0;34.0;34.0;62.0;4.0;48.0;48.0;1.51219512195122;1.33333333333333;1.41176470588235;1.41176470588235;
0.0;2.52267597637789;2.52267597637789;3.5;3.5;0.532162603979237;0.532162603979237;0.3;0.3;12.0;12.0;0.0;0.0;6.0;6.0;0.0;0.0;0.5;0.5;0.0;0.0;
1.0;1.78434106173821;1.94088247332097;1.78434106173821;1.71579669914822;0.786405247297159;0.869472942490201;0.786405247297159;0.755602174267333;32.0;2.0;28.0;28.0;41.0;4.0;41.0;39.0;1.28125;2.0;1.46428571428571;1.39285714285714;
0.0;2.97061859154028;3.04644983129469;3.04644983129469;3.5;0.694096109621795;0.3;0.3;-0.0;18.0;2.0;5.0;3.0;10.0;2.0;2.0;0.0;0.555555555555556;1.0;0.4;0.0;
1.0;1.86599200175079;3.5;1.73573180201377;1.73573180201377;0.687677846071054;-0.0;0.798255948375221;0.798255948375221;26.0;2.0;20.0;19.0;27.0;0.0;24.0;24.0;1.03846153846154;0.0;1.2;1.26315789473684;
0.0;2.92463351709267;3.5;2.92463351709267;2.92463351709267;0.569176875193387;-0.0;0.569176875193387;0.569176875193387;31.0;2.0;28.0;28.0;21.0;0.0;21.0;21.0;0.67741935483871;0.0;0.75;0.75;
0.0;2.8622607205618;3.24215733598015;2.8622607205618;2.8353974275369;0.62571635908826;0.0405460431263727;0.62571635908826;0.644026203692746;31.0;2.0;31.0;30.0;37.0;3.0;37.0;35.0;1.19354838709677;1.5;1.19354838709677;1.16666666666667;
1.0;2.98972760467797;3.5;2.94370694513029;2.94370694513029;0.521305589667403;-0.0;0.553537414278815;0.553537414278815;28.0;1.0;22.0;22.0;19.0;0.0;17.0;17.0;0.678571428571429;0.0;0.772727272727273;0.772727272727273;
0.0;3.02927824640355;3.05805351206859;3.02927824640355;2.82785138674823;0.481902607901531;0.458538876103989;0.481902607901531;0.63873780507543;29.0;24.0;27.0;3.0;24.0;21.0;24.0;3.0;0.827586206896552;0.875;0.888888888888889;1.0;
1.0;2.32412296761238;1.80194304358314;2.11120988525982;2.1691974180742;0.669260977254701;0.849340488845106;0.682845138289665;0.643438768516167;51.0;2.0;28.0;26.0;28.0;3.0;19.0;16.0;0.549019607843137;1.5;0.678571428571429;0.615384615384615;
0.0;3.18410432728583;3.4447049637515;3.18410432728583;3.18410432728583;0.532681685047703;0.3;0.532681685047703;0.657406131643183;8.0;2.0;8.0;8.0;9.0;1.0;9.0;9.0;1.125;0.5;1.125;1.125;
0.0;2.84675627083982;3.39208054195501;2.84675627083982;2.80131258158022;0.432114387833674;0.3;0.432114387833674;0.409159623368727;35.0;3.0;35.0;33.0;13.0;1.0;13.0;12.0;0.371428571428571;0.333333333333333;0.371428571428571;0.363636363636364;
1.0;2.92951440435567;3.01660306690852;2.88499882244912;2.79726265947619;0.569061845726879;0.3;0.709989833535191;0.729366381556746;26.0;2.0;5.0;3.0;22.0;2.0;5.0;3.0;0.846153846153846;1.0;1.0;1.0;
1.0;1.90857783956332;2.74180797828134;2.88674941557816;2.9833770404427;0.744759078655043;0.3;0.366415505749218;0.682251887969045;32.0;2.0;5.0;3.0;43.0;2.0;5.0;3.0;1.34375;1.0;1.0;1.0;
1.0;2.86364049259036;2.9252080593604;2.86364049259036;2.86364049259036;0.634385053979252;0.3;0.634385053979252;0.629883827147765;23.0;1.0;23.0;23.0;29.0;2.0;29.0;29.0;1.26086956521739;2.0;1.26086956521739;1.26086956521739;
0.0;2.45433329203935;3.13490313344915;2.45433329203935;2.45433329203935;0.582366215318078;0.3;0.582366215318078;0.711251276473979;8.0;2.0;8.0;8.0;8.0;1.0;8.0;8.0;1.0;0.5;1.0;1.0;
0.0;3.02243597000647;3.02243597000647;3.5;3.5;0.512126296145682;0.512126296145682;0.3;0.3;31.0;31.0;0.0;0.0;30.0;30.0;0.0;0.0;0.967741935483871;0.967741935483871;0.0;0.0;
0.0;3.06463662836337;3.5;3.06463662836337;3.06463662836337;0.413156843545511;-0.0;0.348567759843927;0.348567759843927;27.0;2.0;23.0;21.0;4.0;0.0;4.0;4.0;0.148148148148148;0.0;0.173913043478261;0.19047619047619;
1.0;1.83056379300995;0.768587287679352;1.83056379300995;1.67416458074718;0.661718218472723;0.3;0.661718218472723;0.50507080274409;15.0;2.0;15.0;15.0;11.0;2.0;11.0;10.0;0.733333333333333;1.0;0.733333333333333;0.666666666666667;
1.0;2.91194366827262;2.72650325172046;2.80642891506448;3.32594572680059;0.566333637334829;0.429438471050557;0.457499850061827;0.654974308946251;44.0;28.0;31.0;3.0;54.0;26.0;30.0;4.0;1.22727272727273;0.928571428571429;0.967741935483871;1.33333333333333;
1.0;2.35859422633677;0.966248827886837;1.45898286924968;1.45898286924968;0.53847484365959;0.3;0.617273319546242;0.554642048479384;30.0;3.0;20.0;18.0;14.0;1.0;7.0;7.0;0.466666666666667;0.333333333333333;0.35;0.388888888888889;
1.0;2.14027102868471;2.14027102868471;3.5;3.5;0.705789835556818;0.705789835556818;0.3;0.3;30.0;30.0;0.0;0.0;52.0;52.0;0.0;0.0;1.73333333333333;1.73333333333333;0.0;0.0;
1.0;1.53714880782981;2.56038055886612;1.59181861133704;1.1075376375725;0.755915086717874;0.3;0.488097014874525;0.935647986622678;12.0;2.0;4.0;2.0;15.0;2.0;6.0;4.0;1.25;1.0;1.5;2.0;
1.0;2.35399931313011;1.85384602184863;2.29133142715674;2.3674158454712;0.652683327725745;0.818322488357498;0.692403202054099;0.734041364142117;18.0;2.0;15.0;13.0;29.0;4.0;27.0;23.0;1.61111111111111;2.0;1.8;1.76923076923077;
0.0;2.79130816777809;3.5;2.9533695227548;2.9533695227548;0.513009688327444;-0.0;0.598403109743031;0.598403109743031;65.0;2.0;44.0;42.0;25.0;0.0;13.0;13.0;0.384615384615385;0.0;0.295454545454545;0.30952380952381;
1.0;1.07098901265183;0.991879639364008;1.07098901265183;1.07098901265183;0.725746262357428;0.923971387360144;0.725746262357428;0.679265041460159;8.0;2.0;8.0;8.0;10.0;2.0;10.0;10.0;1.25;1.0;1.25;1.25;
1.0;2.82892352869496;2.97137958845807;2.4045738441395;1.83776809982092;0.360887039642951;0.3;0.458590790131471;0.86660245673355;13.0;2.0;4.0;2.0;9.0;2.0;4.0;2.0;0.692307692307692;1.0;1.0;1.0;
1.0;1.88833322625334;0.61779248475332;1.98032109561503;1.98032109561503;0.675546403123824;0.3;0.70930266550084;0.684842101957626;50.0;4.0;46.0;43.0;14.0;2.0;13.0;13.0;0.28;0.5;0.282608695652174;0.302325581395349;
1.0;2.72447563792819;3.45597185481714;2.65748161533135;2.65748161533135;0.540982641062949;0.3;0.57614648991371;0.621343372517704;26.0;3.0;16.0;16.0;24.0;1.0;21.0;21.0;0.923076923076923;0.333333333333333;1.3125;1.3125;
1.0;1.77663789191718;1.61285856302348;1.70062285749884;2.8415586856786;0.764316302325676;0.858211070043511;0.773588183052986;0.3;13.0;9.0;11.0;2.0;15.0;13.0;14.0;1.0;1.15384615384615;1.44444444444444;1.27272727272727;0.5;
0.0;2.95872641974993;3.5;2.95872641974993;2.95872641974993;0.635722211484502;-0.0;0.635722211484502;0.635722211484502;19.0;3.0;19.0;19.0;9.0;0.0;9.0;9.0;0.473684210526316;0.0;0.473684210526316;0.473684210526316;
0.0;2.47056986648774;3.11888035844529;3.11888035844529;3.5;0.500852421779386;0.3;0.3;-0.0;28.0;2.0;6.0;4.0;5.0;1.0;1.0;0.0;0.178571428571429;0.5;0.166666666666667;0.0;
0.0;2.7099922710033;2.73769835351474;2.66544477592834;2.66028380610074;0.451372228854183;0.3;0.461921264693563;0.432975579957969;27.0;4.0;24.0;22.0;17.0;1.0;15.0;14.0;0.62962962962963;0.25;0.625;0.636363636363636;
1.0;1.68152657718807;1.51859882805666;1.68152657718807;1.70107790708384;0.824271990053494;0.913089620685208;0.824271990053494;0.814354380524948;21.0;2.0;21.0;19.0;28.0;3.0;28.0;25.0;1.33333333333333;1.5;1.33333333333333;1.31578947368421;
0.0;2.9398579145447;3.5;2.98275279426018;2.98275279426018;0.604789580789921;-0.0;0.6127132088964;0.6127132088964;42.0;3.0;33.0;30.0;30.0;0.0;22.0;22.0;0.714285714285714;0.0;0.666666666666667;0.733333333333333;
0.0;3.40549931262207;3.5;3.40549931262207;3.40549931262207;0.159390991468909;-0.0;0.159390991468909;0.159390991468909;18.0;3.0;18.0;16.0;2.0;0.0;2.0;2.0;0.111111111111111;0.0;0.111111111111111;0.125;
0.0;2.72784873442199;3.20446107701742;3.01164498977518;2.93451855487828;0.491634857072656;0.655282639229323;0.532305464633646;0.655232880270845;39.0;3.0;26.0;23.0;14.0;2.0;7.0;5.0;0.358974358974359;0.666666666666667;0.269230769230769;0.217391304347826;
1.0;1.50472909215161;2.5804049577411;1.94215160865997;1.6230249341194;0.760414090750256;0.3;0.565840259650154;0.800457845910837;26.0;2.0;5.0;3.0;31.0;2.0;6.0;4.0;1.19230769230769;1.0;1.2;1.33333333333333;
0.0;2.78574939888934;2.51039491553809;2.88429845358752;2.92584329114857;0.521696430334749;0.3;0.519520433740246;0.505557586898795;43.0;2.0;37.0;35.0;25.0;2.0;20.0;18.0;0.581395348837209;1.0;0.540540540540541;0.514285714285714;
1.0;1.19240021599822;3.15459745270935;1.19240021599822;1.19240021599822;0.66336806334465;0.362371969351638;0.66336806334465;0.706705211101174;10.0;3.0;10.0;10.0;10.0;3.0;10.0;10.0;1.0;1.0;1.0;1.0;
1.0;2.27398784141249;2.94608463460198;2.27398784141249;1.91720696568801;0.604236528916232;0.533666373912419;0.604236528916232;0.627693214704749;31.0;12.0;30.0;20.0;27.0;11.0;27.0;19.0;0.870967741935484;0.916666666666667;0.9;0.95;
0.0;2.81219644358663;2.24242887589885;2.62325331922709;3.38490220588356;0.390132517501092;0.3;0.679624489862777;0.3;29.0;2.0;3.0;1.0;27.0;2.0;3.0;1.0;0.931034482758621;1.0;1.0;1.0;
1.0;1.81960892860162;0.752097334600482;1.59212495613637;1.59212495613637;0.590785446711338;0.94129454581932;0.671591732674055;0.628157288411591;22.0;3.0;15.0;15.0;16.0;2.0;12.0;12.0;0.727272727272727;0.666666666666667;0.8;0.8;
0.0;2.76391804475799;3.4155905475637;2.76391804475799;2.76391804475799;0.261358026303034;0.3;0.261358026303034;0.375145090121659;8.0;2.0;8.0;8.0;5.0;1.0;5.0;5.0;0.625;0.5;0.625;0.625;
0.0;3.17842612066499;3.17842612066499;3.5;3.5;0.429403481256162;0.429403481256162;0.3;0.3;39.0;39.0;0.0;0.0;9.0;9.0;0.0;0.0;0.230769230769231;0.230769230769231;0.0;0.0;
0.0;2.9243744829312;2.70597620973287;2.92747609355204;3.37047586119038;0.47936744943259;0.3;0.68394959697187;0.3;16.0;2.0;5.0;3.0;12.0;2.0;3.0;1.0;0.75;1.0;0.6;0.333333333333333;
1.0;1.88356001519555;1.75875595391231;1.88356001519555;1.88356001519555;0.766013117848324;0.831057162057589;0.766013117848324;0.749542922874654;21.0;5.0;20.0;20.0;19.0;5.0;19.0;19.0;0.904761904761905;1.0;0.95;0.95;
